사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2023082400100507,2023년 8월 24일 19시,목요일,세종특별자치시 부강면,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,40세,상해없음,자전거,여,59세,경상
2023082500100145,2023년 8월 25일 08시,금요일,세종특별자치시 어진동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,교차로 - 교차로안,승용,여,54세,상해없음,자전거,여,39세,경상
2023082500100218,2023년 8월 25일 10시,금요일,세종특별자치시 집현동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,자전거,남,81세 이상,중상,화물,남,57세,상해없음
2023082500100219,2023년 8월 25일 10시,금요일,세종특별자치시 장군면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승합,여,52세,상해없음,승용,여,35세,경상
2023082500100330,2023년 8월 25일 13시,금요일,세종특별자치시 조치원읍,경상사고,0,0,1,0,차대차 - 정면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,원동기,남,76세,상해없음,자전거,남,79세,경상
2023082500100331,2023년 8월 25일 13시,금요일,세종특별자치시 금남면,중상사고,0,1,0,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,건설기계,남,60세,상해없음,승용,여,54세,중상
2023082500100492,2023년 8월 25일 16시,금요일,세종특별자치시 고운동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,26세,상해없음,자전거,남,16세,경상
2023082500100563,2023년 8월 25일 17시,금요일,세종특별자치시 조치원읍,중상사고,0,1,0,0,차대차 - 측면충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,남,80세,상해없음,이륜,남,38세,중상
2023082500100629,2023년 8월 25일 18시,금요일,세종특별자치시 한별동,부상신고사고,0,0,0,1,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,42세,상해없음,보행자,여,15세,부상신고
2023082500100630,2023년 8월 25일 18시,금요일,세종특별자치시 세종동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,승용,여,30세,경상
2023082500100672,2023년 8월 25일 19시,금요일,세종특별자치시 조치원읍,중상사고,0,1,0,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,승합,남,52세,상해없음,승용,남,56세,중상
2023082500100732,2023년 8월 25일 21시,금요일,세종특별자치시 조치원읍,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로부근,승용,남,57세,상해없음,이륜,남,27세,중상
2023082600100178,2023년 8월 26일 10시,토요일,세종특별자치시 소담동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,남,77세,상해없음,보행자,남,69세,중상
2023082600100395,2023년 8월 26일 15시,토요일,세종특별자치시 부강면,중상사고,0,1,0,0,차대차 - 정면충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,남,65세,상해없음,승용,남,23세,중상
2023082700100198,2023년 8월 27일 12시,일요일,세종특별자치시 아름동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,이륜,남,52세,상해없음,자전거,남,13세,경상
2023082700100282,2023년 8월 27일 15시,일요일,세종특별자치시 조치원읍,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,남,47세,상해없음,이륜,남,36세,부상신고
2023082700100339,2023년 8월 27일 17시,일요일,세종특별자치시 대평동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,건조,흐림,교차로 - 교차로안,승용,남,31세,상해없음,자전거,남,12세 이하,부상신고
2023082800100180,2023년 8월 28일 09시,월요일,세종특별자치시 소담동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,63세,상해없음,보행자,여,66세,중상
2023082900100252,2023년 8월 29일 12시,화요일,세종특별자치시 조치원읍,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,29세,상해없음,보행자,남,35세,부상신고
2023083000100091,2023년 8월 30일 07시,수요일,세종특별자치시 반곡동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,젖음/습기,흐림,교차로 - 교차로안,승합,남,56세,상해없음,승용,남,58세,경상
2023083000100429,2023년 8월 30일 17시,수요일,세종특별자치시 나성동,경상사고,0,0,1,1,차대차 - 기타,중앙선침범,건조,맑음,기타 - 기타,이륜,남,52세,부상신고,승용,남,45세,경상
2023083100100062,2023년 8월 31일 06시,목요일,세종특별자치시 새롬동,경상사고,0,0,3,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,30세,상해없음,보행자,여,36세,경상
2023083100100135,2023년 8월 31일 08시,목요일,세종특별자치시 아름동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,35세,상해없음,승용,여,50세,경상
2023083100100616,2023년 8월 31일 22시,목요일,세종특별자치시 연기면,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,64세,상해없음,특수,남,46세,중상
2023083100100617,2023년 8월 31일 22시,목요일,세종특별자치시 도담동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,자전거,남,56세,상해없음,자전거,여,15세,중상
2023090100100579,2023년 9월 1일 18시,금요일,세종특별자치시 조치원읍,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,젖음/습기,흐림,단일로 - 기타,승용,남,62세,상해없음,승용,남,31세,경상
2023090100100669,2023년 9월 1일 20시,금요일,세종특별자치시 나성동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,기타 - 기타,개인형이동수단(PM),여,20세 이하,상해없음,자전거,여,57세,중상
2023090100100713,2023년 9월 1일 22시,금요일,세종특별자치시 종촌동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,기타,교차로 - 교차로횡단보도내,승용,남,42세,상해없음,자전거,여,16세,중상
2023090200100095,2023년 9월 2일 08시,토요일,세종특별자치시 대평동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,건설기계,남,46세,상해없음,승용,여,47세,경상
2023090200100172,2023년 9월 2일 10시,토요일,세종특별자치시 전의면,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,70세,상해없음,승용,여,33세,경상
2023090200100400,2023년 9월 2일 15시,토요일,세종특별자치시 금남면,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,53세,경상,승용,남,71세,경상
2023090200100534,2023년 9월 2일 19시,토요일,세종특별자치시 전의면,중상사고,0,1,0,0,차량단독 - 전도전복 - 전도,안전운전불이행,건조,흐림,교차로 - 교차로부근,이륜,남,67세,중상,,,,
2023090200100535,2023년 9월 2일 19시,토요일,세종특별자치시 집현동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,이륜,남,20세 이하,상해없음,보행자,여,12세 이하,경상
2023090400100168,2023년 9월 4일 09시,월요일,세종특별자치시 세종동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,69세,상해없음,승용,여,38세,부상신고
2023090400100169,2023년 9월 4일 09시,월요일,세종특별자치시 나성동,중상사고,0,1,2,0,차대차 - 기타,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승용,여,54세,경상,승합,남,52세,경상
2023090400100271,2023년 9월 4일 12시,월요일,세종특별자치시 나성동,중상사고,0,1,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,65세,상해없음,승용,남,23세,중상
2023090400100298,2023년 9월 4일 13시,월요일,세종특별자치시 용호동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,여,46세,부상신고,승용,남,35세,상해없음
2023090400100369,2023년 9월 4일 15시,월요일,세종특별자치시 어진동,부상신고사고,0,0,0,1,차대차 - 추돌,안전거리미확보,건조,흐림,교차로 - 교차로부근,승용,여,41세,상해없음,승용,남,44세,부상신고
2023090400100452,2023년 9월 4일 17시,월요일,세종특별자치시 다정동,부상신고사고,0,0,0,1,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,보행자,남,29세,부상신고
2023090400100498,2023년 9월 4일 18시,월요일,세종특별자치시 조치원읍,경상사고,0,0,1,0,차대차 - 기타,차로위반,건조,맑음,단일로 - 기타,승용,여,41세,상해없음,승용,남,34세,경상
2023090400100595,2023년 9월 4일 21시,월요일,세종특별자치시 다정동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,흐림,교차로 - 교차로횡단보도내,이륜,남,20세 이하,상해없음,보행자,남,35세,경상
2023090500100105,2023년 9월 5일 07시,화요일,세종특별자치시 종촌동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,55세,상해없음,승용,남,37세,경상
2023090500100154,2023년 9월 5일 08시,화요일,세종특별자치시 조치원읍,중상사고,0,1,0,0,차대차 - 기타,중앙선침범,건조,맑음,단일로 - 기타,자전거,여,76세,중상,승용,여,40세,상해없음
2023090500100155,2023년 9월 5일 08시,화요일,세종특별자치시 나성동,경상사고,0,0,2,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,31세,기타불명,승합,남,40세,기타불명
2023090500100298,2023년 9월 5일 12시,화요일,세종특별자치시 조치원읍,경상사고,0,0,1,0,차대차 - 기타,중앙선침범,건조,맑음,단일로 - 기타,이륜,남,81세 이상,경상,승용,남,41세,기타불명
2023090500100332,2023년 9월 5일 13시,화요일,세종특별자치시 어진동,경상사고,0,0,1,1,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,32세,상해없음,승합,남,37세,경상
2023090500100592,2023년 9월 5일 19시,화요일,세종특별자치시 보람동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,자전거,남,74세,경상,자전거,남,28세,상해없음
2023090600100143,2023년 9월 6일 08시,수요일,세종특별자치시 금남면,경상사고,0,0,1,0,차대차 - 추돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,화물,남,42세,기타불명,승용,남,56세,경상
2023090600100200,2023년 9월 6일 10시,수요일,세종특별자치시 누리동,경상사고,0,0,1,1,차대차 - 측면충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,남,44세,부상신고,승용,여,28세,경상
2023090700100192,2023년 9월 7일 08시,목요일,세종특별자치시 새롬동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,승용,여,44세,상해없음,자전거,남,15세,중상
2023090700100361,2023년 9월 7일 13시,목요일,세종특별자치시 나성동,중상사고,0,2,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 기타,승용,여,47세,상해없음,보행자,여,50세,중상
2023090700100647,2023년 9월 7일 19시,목요일,세종특별자치시 보람동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,64세,상해없음,자전거,남,12세 이하,부상신고
2023090800100394,2023년 9월 8일 15시,금요일,세종특별자치시 연서면,중상사고,0,1,3,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승합,여,22세,상해없음,승합,남,63세,경상
2023090800100461,2023년 9월 8일 16시,금요일,세종특별자치시 나성동,경상사고,0,0,2,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,남,33세,상해없음,승용,여,40세,경상
2023090800100738,2023년 9월 8일 23시,금요일,세종특별자치시 종촌동,중상사고,0,1,0,0,차대차 - 측면충돌,불법유턴,건조,맑음,단일로 - 기타,승용,여,47세,상해없음,이륜,남,50세,중상
2023090900100029,2023년 9월 9일 01시,토요일,세종특별자치시 집현동,부상신고사고,0,0,0,1,차량단독 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,65세,상해없음,,,,
2023090900100077,2023년 9월 9일 06시,토요일,세종특별자치시 부강면,경상사고,0,0,1,0,차대차 - 정면충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승용,남,38세,상해없음,승용,남,38세,상해없음
2023090900100243,2023년 9월 9일 11시,토요일,세종특별자치시 다정동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,31세,상해없음,이륜,남,28세,경상
2023090900100296,2023년 9월 9일 12시,토요일,세종특별자치시 나성동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,이륜,남,20세 이하,경상,승합,남,53세,상해없음
2023090900100376,2023년 9월 9일 14시,토요일,세종특별자치시 세종동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,36세,상해없음,승용,여,31세,경상
2023090900100377,2023년 9월 9일 14시,토요일,세종특별자치시 집현동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,55세,상해없음,화물,남,31세,경상
2023091000100136,2023년 9월 10일 10시,일요일,세종특별자치시 고운동,중상사고,0,1,1,0,차대차 - 기타,교차로운행방법위반,서리/결빙,맑음,교차로 - 교차로안,승용,남,29세,경상,승용,여,59세,중상
2023091000100389,2023년 9월 10일 18시,일요일,세종특별자치시 조치원읍,경상사고,0,0,1,0,차대차 - 정면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,66세,상해없음,자전거,남,14세,경상
2023091100100228,2023년 9월 11일 10시,월요일,세종특별자치시 부강면,경상사고,0,0,1,0,차대차 - 측면충돌,직진우회전진행방해,건조,흐림,교차로 - 교차로안,화물,남,78세,상해없음,승용,남,39세,경상
2023091100100229,2023년 9월 11일 10시,월요일,세종특별자치시 조치원읍,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,44세,상해없음,이륜,남,63세,중상
2023091200100026,2023년 9월 12일 04시,화요일,세종특별자치시 부강면,경상사고,0,0,1,0,차대차 - 기타,직진우회전진행방해,건조,흐림,교차로 - 교차로안,승합,남,48세,상해없음,승용,남,28세,경상
2023091200100059,2023년 9월 12일 06시,화요일,세종특별자치시 반곡동,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,건조,흐림,교차로 - 교차로횡단보도내,승용,남,31세,상해없음,자전거,남,79세,중상
2023091200100352,2023년 9월 12일 14시,화요일,세종특별자치시 다정동,부상신고사고,0,0,0,1,차량단독 - 기타,기타,건조,맑음,기타 - 기타,이륜,남,23세,부상신고,,,,
2023091300100009,2023년 9월 13일 00시,수요일,세종특별자치시 조치원읍,경상사고,0,0,1,0,차대차 - 추돌,중앙선침범,건조,맑음,단일로 - 기타,개인형이동수단(PM),남,20세 이하,상해없음,이륜,남,17세,경상
2023091400100056,2023년 9월 14일 05시,목요일,세종특별자치시 대평동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,61세,상해없음,자전거,여,56세,경상
2023091400100100,2023년 9월 14일 07시,목요일,세종특별자치시 부강면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,49세,상해없음,승용,남,50세,경상
2023091400100494,2023년 9월 14일 18시,목요일,세종특별자치시 새롬동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,38세,상해없음,자전거,여,12세 이하,부상신고
2023091400100533,2023년 9월 14일 19시,목요일,세종특별자치시 조치원읍,중상사고,0,1,0,0,차대차 - 기타,기타,건조,맑음,교차로 - 교차로안,이륜,남,24세,상해없음,자전거,여,71세,중상
2023091500100059,2023년 9월 15일 05시,금요일,세종특별자치시 고운동,경상사고,0,0,1,0,차량단독 - 공작물충돌,안전운전불이행,젖음/습기,비,단일로 - 기타,이륜,남,27세,경상,,,,
2023091500100177,2023년 9월 15일 09시,금요일,세종특별자치시 새롬동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,젖음/습기,비,교차로 - 교차로횡단보도내,승용,여,35세,상해없음,자전거,남,59세,경상
2023091500100514,2023년 9월 15일 18시,금요일,세종특별자치시 장군면,부상신고사고,0,0,0,3,차대차 - 추돌,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,여,48세,부상신고,승용,남,34세,부상신고
2023091500100570,2023년 9월 15일 19시,금요일,세종특별자치시 소담동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,젖음/습기,비,교차로 - 교차로안,승용,남,43세,상해없음,승용,여,33세,경상
2023091500100634,2023년 9월 15일 21시,금요일,세종특별자치시 나성동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,승용,여,43세,상해없음,자전거,남,13세,부상신고
2023091600100069,2023년 9월 16일 06시,토요일,세종특별자치시 부강면,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,젖음/습기,비,교차로 - 교차로안,승용,남,62세,상해없음,화물,남,54세,경상
2023091600100126,2023년 9월 16일 09시,토요일,세종특별자치시 장군면,경상사고,0,0,1,0,차대차 - 후진중충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,58세,상해없음,승용,남,53세,경상
2023091700100377,2023년 9월 17일 18시,일요일,세종특별자치시 소담동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,기타 - 기타,자전거,남,20세 이하,상해없음,자전거,여,45세,중상
2023091800100045,2023년 9월 18일 06시,월요일,세종특별자치시 조치원읍,경상사고,0,0,1,0,차대차 - 기타,중앙선침범,건조,맑음,교차로 - 교차로안,이륜,남,81세 이상,경상,승용,남,50세,상해없음
2023091800100168,2023년 9월 18일 09시,월요일,세종특별자치시 소담동,중상사고,0,1,0,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,화물,남,46세,상해없음,승용,여,72세,중상
2023091800100297,2023년 9월 18일 13시,월요일,세종특별자치시 고운동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,57세,중상,화물,남,69세,상해없음
2023091800100630,2023년 9월 18일 21시,월요일,세종특별자치시 금남면,중상사고,0,1,0,0,차량단독 - 도로외이탈 - 추락,안전운전불이행,건조,맑음,기타 - 기타,승용,남,40세,중상,,,,
2023091800100644,2023년 9월 18일 22시,월요일,세종특별자치시 금남면,사망사고,1,0,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,화물,남,31세,기타불명,화물,남,63세,사망
2023091900100190,2023년 9월 19일 10시,화요일,세종특별자치시 조치원읍,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,화물,남,49세,상해없음,특수,남,58세,경상
2023091900100228,2023년 9월 19일 11시,화요일,세종특별자치시 조치원읍,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,74세,상해없음,보행자,남,68세,경상
2023091900100356,2023년 9월 19일 15시,화요일,세종특별자치시 고운동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,이륜,남,44세,경상,승용,남,58세,상해없음
2023091900100573,2023년 9월 19일 22시,화요일,세종특별자치시 나성동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,기타불명,기타불명,미분류,기타불명,개인형이동수단(PM),남,19세,중상
2023092000100050,2023년 9월 20일 06시,수요일,세종특별자치시 고운동,부상신고사고,0,0,0,1,차대사람 - 횡단중,안전운전불이행,젖음/습기,맑음,단일로 - 기타,승용,남,44세,상해없음,보행자,여,62세,부상신고
2023092000100081,2023년 9월 20일 07시,수요일,세종특별자치시 소담동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,젖음/습기,비,교차로 - 교차로횡단보도내,승용,남,66세,상해없음,자전거,여,66세,경상
2023092000100207,2023년 9월 20일 10시,수요일,세종특별자치시 다정동,중상사고,0,1,0,0,차대차 - 추돌,안전거리미확보,건조,맑음,교차로 - 교차로안,화물,남,54세,상해없음,승용,여,64세,중상
2023092000100447,2023년 9월 20일 16시,수요일,세종특별자치시 가람동,중상사고,0,1,0,0,차대차 - 추돌,중앙선침범,젖음/습기,비,교차로 - 교차로부근,승용,남,77세,상해없음,승용,여,47세,중상
2023092000100573,2023년 9월 20일 18시,수요일,세종특별자치시 나성동,부상신고사고,0,0,0,1,차대차 - 추돌,안전거리미확보,젖음/습기,비,교차로 - 교차로부근,이륜,남,35세,부상신고,승용,남,66세,상해없음
2023092000100629,2023년 9월 20일 19시,수요일,세종특별자치시 부강면,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,젖음/습기,비,교차로 - 교차로부근,승용,남,57세,상해없음,승용,남,43세,경상
2023092000100747,2023년 9월 20일 23시,수요일,세종특별자치시 어진동,경상사고,0,0,1,0,차량단독 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,39세,경상,,,,
2023092100100077,2023년 9월 21일 07시,목요일,세종특별자치시 도담동,경상사고,0,0,1,0,차량단독 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,52세,상해없음,,,,
2023092100100486,2023년 9월 21일 18시,목요일,세종특별자치시 다정동,경상사고,0,0,2,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,64세,상해없음,승용,남,52세,경상
2023092100100487,2023년 9월 21일 18시,목요일,세종특별자치시 어진동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,흐림,단일로 - 기타,승용,남,36세,상해없음,승용,남,48세,경상
2023092100100488,2023년 9월 21일 18시,목요일,세종특별자치시 새롬동,중상사고,0,1,0,0,차대차 - 추돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,27세,상해없음,이륜,남,44세,중상
2023092200100234,2023년 9월 22일 10시,금요일,세종특별자치시 조치원읍,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,62세,상해없음,자전거,남,49세,경상
2023092200100235,2023년 9월 22일 10시,금요일,세종특별자치시 세종동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 교량,화물,남,66세,상해없음,승용,여,40세,경상
2023092200100717,2023년 9월 22일 20시,금요일,세종특별자치시 도담동,중상사고,0,1,0,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승합,남,50세,상해없음,이륜,남,43세,중상
2023092200100782,2023년 9월 22일 23시,금요일,세종특별자치시 합강동,경상사고,0,0,1,0,차대차 - 정면충돌,중앙선침범,건조,맑음,교차로 - 교차로부근,승용,남,33세,상해없음,승용,남,27세,경상
2023092300100151,2023년 9월 23일 09시,토요일,세종특별자치시 조치원읍,중상사고,0,1,0,0,차대사람 - 기타,신호위반,건조,맑음,교차로 - 교차로안,화물,남,76세,상해없음,보행자,여,68세,중상
2023092300100439,2023년 9월 23일 16시,토요일,세종특별자치시 세종동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,승용,여,34세,상해없음,자전거,남,44세,부상신고
2023092300100553,2023년 9월 23일 19시,토요일,세종특별자치시 아름동,부상신고사고,0,0,0,1,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,50세,상해없음,보행자,여,12세 이하,부상신고
2023092300100612,2023년 9월 23일 21시,토요일,세종특별자치시 조치원읍,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,이륜,여,44세,경상,승용,여,54세,상해없음
2023092300100613,2023년 9월 23일 21시,토요일,세종특별자치시 연서면,경상사고,0,0,1,2,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,56세,상해없음,승용,여,55세,경상
2023092300100636,2023년 9월 23일 22시,토요일,세종특별자치시 고운동,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,41세,상해없음,자전거,남,23세,중상
2023092400100239,2023년 9월 24일 13시,일요일,세종특별자치시 전의면,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,55세,상해없음,이륜,남,77세,경상
2023092400100303,2023년 9월 24일 15시,일요일,세종특별자치시 종촌동,중상사고,0,2,0,0,차대사람 - 보도통행중,안전운전불이행,건조,맑음,교차로 - 교차로부근,개인형이동수단(PM),여,20세 이하,상해없음,보행자,남,40세,중상
2023092400100359,2023년 9월 24일 17시,일요일,세종특별자치시 장군면,경상사고,0,0,7,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,54세,상해없음,승용,남,38세,경상
2023092400100386,2023년 9월 24일 18시,일요일,세종특별자치시 소담동,중상사고,0,2,0,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로횡단보도내,자전거,남,20세 이하,중상,이륜,남,21세,중상
2023092400100413,2023년 9월 24일 19시,일요일,세종특별자치시 나성동,부상신고사고,0,0,0,1,차대차 - 정면충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승용,남,35세,상해없음,원동기,남,54세,부상신고
2023092500100046,2023년 9월 25일 06시,월요일,세종특별자치시 한솔동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,자전거,여,71세,경상,승용,여,42세,상해없음
2023092500100047,2023년 9월 25일 06시,월요일,세종특별자치시 나성동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,승용,남,60세,상해없음,자전거,남,63세,부상신고
2023092500100123,2023년 9월 25일 08시,월요일,세종특별자치시 부강면,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,66세,상해없음,보행자,남,18세,경상
2023092500100424,2023년 9월 25일 15시,월요일,세종특별자치시 용호동,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,44세,상해없음,승용,여,59세,중상
2023092500100464,2023년 9월 25일 16시,월요일,세종특별자치시 조치원읍,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,건조,맑음,단일로 - 기타,화물,남,68세,상해없음,승용,남,33세,중상
2023092500100502,2023년 9월 25일 17시,월요일,세종특별자치시 새롬동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,50세,상해없음,보행자,남,47세,중상
2023092500100629,2023년 9월 25일 20시,월요일,세종특별자치시 어진동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,젖음/습기,비,교차로 - 교차로부근,승용,여,43세,상해없음,자전거,남,56세,경상
2023092500100668,2023년 9월 25일 21시,월요일,세종특별자치시 조치원읍,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,젖음/습기,비,교차로 - 교차로안,승용,남,44세,상해없음,보행자,여,35세,경상
